"image","type","name","rankingPosition","priceLevel","category","rating","phone","address","email","webUrl","website","rankingDenominator","rankingString","numberOfReviews"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/81/45/aa/interior-restaurant-bridges.jpg","RESTAURANT","Bridges","38","$$$$","restaurant","4.5","+31 20 555 3560","Oudezijds Voorburgwal 197, 1012 EX Amsterdam The Netherlands","info@bridgesrestaurant.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d697076-Reviews-Bridges-Amsterdam_North_Holland_Province.html","http://www.bridgesrestaurant.nl","5255","#38 of 5,255 Restaurants in Amsterdam","1538"
"https://media-cdn.tripadvisor.com/media/photo-o/1a/da/24/b0/the-veggie.jpg","RESTAURANT","Toastable Nieuwendijk","97","$","restaurant","4.5","+31 20 789 3905","Nieuwendijk 6, 1012 MK Amsterdam The Netherlands","nieuwendijk@toastable.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d8715527-Reviews-Toastable_Nieuwendijk-Amsterdam_North_Holland_Province.html","https://toastable.nl/locaties/","3991","#97 of 6,342 places to eat in Amsterdam","655"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/17/b4/50/3b/beauty.jpg","RESTAURANT","Van Gogh Museum Cafe Le Tambourin","257","$$ - $$$","restaurant","4","+31 20 470 2176","Museumplein 6 Van Gogh Museum, 1071 DJ Amsterdam The Netherlands","vangoghmuseum@vermaatgroep.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d4562372-Reviews-Van_Gogh_Museum_Cafe_Le_Tambourin-Amsterdam_North_Holland_Province.html","http://www.vangoghmuseum.nl/en/visit/museum-cafe-le-tambourin","3991","#257 of 6,342 places to eat in Amsterdam","1183"
"https://media-cdn.tripadvisor.com/media/photo-o/0d/83/43/78/photo0jpg.jpg","RESTAURANT","Seoul Food","957","$","restaurant","4.5","+31 20 331 8843","Kinkerstraat 73A, 1053 DG Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d10778707-Reviews-Seoul_Food-Amsterdam_North_Holland_Province.html","http://www.seoulfoodamsterdam.nl","3991","#957 of 6,342 places to eat in Amsterdam","67"
"https://media-cdn.tripadvisor.com/media/photo-o/07/bb/59/46/photo0jpg.jpg","RESTAURANT","Pasta Pasta","378","$","restaurant","4","+31 20 334 3140","Ferdinand Bolstraat 67, 1072 LC Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d4263555-Reviews-Pasta_Pasta-Amsterdam_North_Holland_Province.html","http://pasta-pasta.nl/","5255","#378 of 5,255 Restaurants in Amsterdam","1367"
"https://media-cdn.tripadvisor.com/media/photo-o/0c/88/07/26/octopus-vs-pig.jpg","RESTAURANT","Scheepskameel","335","$$ - $$$","restaurant","4.5","+31 20 337 9680","Kattenburgerstraat 7 Gebouw 24, 1018 JA Amsterdam The Netherlands","info@scheepskameel.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d10371403-Reviews-Scheepskameel-Amsterdam_North_Holland_Province.html","http://www.scheepskameel.nl","5255","#335 of 5,255 Restaurants in Amsterdam","216"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/24/ca/8d/6d/a-look-inside-our-restaurant.jpg","RESTAURANT","Guru Restaurant","25","$$ - $$$","restaurant","5","+31 20 358 5717","Rijnstraat 157, 1079 HD Amsterdam The Netherlands","info@the-guru.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d20054982-Reviews-Guru_Restaurant-Amsterdam_North_Holland_Province.html","http://www.the-guru.nl","5255","#25 of 5,255 Restaurants in Amsterdam","153"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/6e/a0/38/aan-de-mooiste-brug-van.jpg","RESTAURANT","Eetcafe de Magere Brug","555","$$ - $$$","restaurant","4","+31 20 221 3400","Amstel 81 Skinny Bridge, 1018 EK Amsterdam The Netherlands","info@demagerebrug.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d14111035-Reviews-Eetcafe_de_Magere_Brug-Amsterdam_North_Holland_Province.html","http://demagerebrug.nl","5255","#555 of 5,255 Restaurants in Amsterdam","341"
"https://media-cdn.tripadvisor.com/media/photo-w/22/1c/c4/18/aperitif-bar.jpg","RESTAURANT","Restaurant Black and Blue - Reguliersdwarsstraat","1515","$$ - $$$","restaurant","4","+31 20 218 4554","Regulierdwarsstraat 32-34, 1017 BM Amsterdam The Netherlands","regulierdwars@restaurantblackandblue.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d23724406-Reviews-Restaurant_Black_and_Blue_Reguliersdwarsstraat-Amsterdam_North_Holland_Province.html","https://www.restaurantblackandblue.nl/reguliersdwarsstraat-32/","5255","#1,515 of 5,255 Restaurants in Amsterdam","51"
"https://media-cdn.tripadvisor.com/media/photo-o/12/8b/e8/a8/terrace.jpg","RESTAURANT","Cafe George","760","$$ - $$$","restaurant","4","+31 20 737 1068","Leidsegracht 84, 1016 CR Amsterdam The Netherlands","contact@cafegeorge.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1931133-Reviews-Cafe_George-Amsterdam_North_Holland_Province.html","http://www.cafegeorge.nl/","3991","#760 of 6,342 places to eat in Amsterdam","563"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/19/71/11/dd/picture-by-chantal-arnts.jpg","RESTAURANT","Bak Restaurant","486","$$$$","restaurant","4.5","+31 20 737 2553","Van Diemenstraat 408 1013 CR, 1013 CR Amsterdam The Netherlands","info@bakrestaurant.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d4366682-Reviews-Bak_Restaurant-Amsterdam_North_Holland_Province.html","http://www.bakrestaurant.nl","3991","#486 of 6,342 places to eat in Amsterdam","310"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/7f/88/64/restaurant.jpg","RESTAURANT","Ashoka - Amsterdam Centrum","34","$$ - $$$","restaurant","4.5","+31 20 221 0446","Spuistraat 3G, 1012 SP Amsterdam The Netherlands","info@ashokarestaurant.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d4328782-Reviews-Ashoka_Amsterdam_Centrum-Amsterdam_North_Holland_Province.html","https://www.ashokarestaurant.nl/en/ashoka-amsterdam-centrum","3991","#34 of 6,342 places to eat in Amsterdam","1757"
"https://media-cdn.tripadvisor.com/media/photo-o/0b/da/30/5e/la-maschera-lillotatini.jpg","RESTAURANT","La Maschera Lillotatini","131","$$ - $$$","restaurant","4.5","+31 20 786 4652","Tweede Anjeliersdwarsstraat 6-HS, 1015 NT Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d10071792-Reviews-La_Maschera_Lillotatini-Amsterdam_North_Holland_Province.html","http://www.lamaschera.nl","3991","#131 of 6,342 places to eat in Amsterdam","684"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/28/ea/60/52/spang-makandra-is-a-surinamese.jpg","RESTAURANT","Spang Makandra","645","$","restaurant","4","+31 20 670 5081","Gerard Doustraat 39, 1072 VK Amsterdam The Netherlands","info@spangmakandra.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1170504-Reviews-Spang_Makandra-Amsterdam_North_Holland_Province.html","http://www.spangmakandra.nl/","5255","#645 of 5,255 Restaurants in Amsterdam","333"
"https://media-cdn.tripadvisor.com/media/photo-o/0a/9a/63/4a/little-collins.jpg","RESTAURANT","Little Collins","210","$$ - $$$","restaurant","4.5","+31 20 673 2293","Eerste Sweelinckstraat 19f De Pijp, 1073 CL Amsterdam The Netherlands","info@littlecollins.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d3175544-Reviews-Little_Collins-Amsterdam_North_Holland_Province.html","http://littlecollins.nl/","3991","#210 of 6,342 places to eat in Amsterdam","445"
"https://media-cdn.tripadvisor.com/media/photo-o/0f/66/16/68/photo2jpg.jpg","RESTAURANT","Il Sogno - The Italian Conceptstore","128","$","restaurant","4.5","+31 20 237 4378","Koningsstraat 19, 1011 ET Amsterdam The Netherlands","info@il-sogno.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2694615-Reviews-Il_Sogno_The_Italian_Conceptstore-Amsterdam_North_Holland_Province.html","http://www.il-sogno.nl","5255","#128 of 5,255 Restaurants in Amsterdam","397"
"https://media-cdn.tripadvisor.com/media/photo-o/10/bb/22/0d/tdq-steaks-toro-dorado.jpg","RESTAURANT","Tdq Steaks","303","$$$$","restaurant","4.5","+31 20 421 8695","Spuistraat 3D, 1012 SP Amsterdam The Netherlands","shopping@torodorado.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d1425825-Reviews-Tdq_Steaks-Amsterdam_North_Holland_Province.html","http://tdqsteaks.com/amsterdam","3991","#303 of 6,342 places to eat in Amsterdam","1588"
"https://media-cdn.tripadvisor.com/media/photo-o/0f/2d/d8/ad/bread-and-olive.jpg","RESTAURANT","Restaurant de Portugees","1110","$$ - $$$","restaurant","3.5","+31 20 427 2005","Zeedijk 39a, 1012 AR Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d2208320-Reviews-Restaurant_de_Portugees-Amsterdam_North_Holland_Province.html","http://www.deportugees.com/","3991","#1,110 of 6,342 places to eat in Amsterdam","338"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/16/dc/79/c9/delicious-cocktails-th.jpg","RESTAURANT","SKYY Bar Amsterdam","657","$$ - $$$","restaurant","4","+31 20 810 0800","Hendrikje Stoffelsstraat 1, 1058 GC Amsterdam The Netherlands","fenbmanager.fashion@westcordhotels.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d7245986-Reviews-SKYY_Bar_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.Skyybar.nl","3991","#657 of 6,342 places to eat in Amsterdam","262"
"https://media-cdn.tripadvisor.com/media/photo-o/26/c8/13/ca/linguini-trattoria.jpg","RESTAURANT","Linguini Trattoria","1430","$$ - $$$","restaurant","4","+31 20 420 2946","Herenstraat 22, 1015 CB Amsterdam The Netherlands","trattoria@linguini.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d21275170-Reviews-Linguini_Trattoria-Amsterdam_North_Holland_Province.html","http://www.linguini.nl/","5255","#1,430 of 5,255 Restaurants in Amsterdam","39"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/52/e9/c7/the-traveller-restaurant.jpg","RESTAURANT","The Traveller","1404","$$ - $$$","restaurant","4","+31 20 896 0790","Bijlmerdreef 108, 1102 CT Amsterdam The Netherlands","info@thetravelleramsterdam.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d19423975-Reviews-The_Traveller-Amsterdam_North_Holland_Province.html","http://www.thetravelleramsterdam.com/","5255","#1,404 of 5,255 Restaurants in Amsterdam","52"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/ee/cc/1b/interior.jpg","RESTAURANT","Ristorante 51","1688","$$ - $$$","restaurant","4","+31 20 241 5002","Hoogoorddreef 1, 1101 BM Amsterdam The Netherlands","restaurant.amsaa@hotelco51.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d23372119-Reviews-Ristorante_51-Amsterdam_North_Holland_Province.html","http://www.ristorante51.com/","5255","#1,688 of 5,255 Restaurants in Amsterdam","24"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/97/c7/c3/in-curry-we-trust.jpg","RESTAURANT","Bollywood Indian Restaurant","49","$$ - $$$","restaurant","4.5","+31 20 489 9003","Lange Leidsedwarsstraat 108, 1017 NN Amsterdam The Netherlands","restaurantbollywood108@gmail.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d1748397-Reviews-Bollywood_Indian_Restaurant-Amsterdam_North_Holland_Province.html","https://bollywoodfoodbar.nl/lange/","3991","#49 of 6,342 places to eat in Amsterdam","732"
"https://media-cdn.tripadvisor.com/media/photo-o/08/ae/68/56/mos-amsterdam.jpg","RESTAURANT","MOS Amsterdam","61","$$$$","restaurant","4.5","+31 20 638 0866","IJdok 185, 1013 MM Amsterdam The Netherlands","info@mosamsterdam.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d8528923-Reviews-MOS_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.mosamsterdam.nl","3991","#61 of 6,342 places to eat in Amsterdam","639"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/49/01/f0/schelpjes-in-het-groen.jpg","RESTAURANT","The Good Companion","56","$$ - $$$","restaurant","4.5","+31 20 233 8227","Westerstraat 264, 1015 MT Amsterdam The Netherlands","info@thegoodcompanion.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d12526899-Reviews-The_Good_Companion-Amsterdam_North_Holland_Province.html","https://www.facebook.com/TheGoodCompanionNL/","5255","#56 of 5,255 Restaurants in Amsterdam","360"
"https://media-cdn.tripadvisor.com/media/photo-o/12/03/16/66/new-interior-ristorante.jpg","RESTAURANT","Verona Ristorante Italiano","169","$$ - $$$","restaurant","4.5","+31 20 341 3710","Reguliersdwarsstraat 7, 1017 BJ Amsterdam The Netherlands","veronaristorante@outlook.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d8413206-Reviews-Verona_Ristorante_Italiano-Amsterdam_North_Holland_Province.html","http://www.veronaristorante.nl","3991","#169 of 6,342 places to eat in Amsterdam","762"
"https://media-cdn.tripadvisor.com/media/photo-o/11/43/79/fe/brouwerij-troost-de-pijp.jpg","RESTAURANT","Brouwerij Troost de Pijp","398","$$ - $$$","restaurant","4.5","+31 20 760 5820","Cornelis Troostplein 23, 1072 JJ Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d6695141-Reviews-Brouwerij_Troost_de_Pijp-Amsterdam_North_Holland_Province.html","http://www.brouwerijtroost.nl/","5255","#398 of 5,255 Restaurants in Amsterdam","307"
"https://media-cdn.tripadvisor.com/media/photo-o/08/e7/80/c0/photo0jpg.jpg","RESTAURANT","Rijsel","271","$$ - $$$","restaurant","4.5","+31 20 463 2142","Marcusstraat 52B, 1091 TK Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d2618876-Reviews-Rijsel-Amsterdam_North_Holland_Province.html","http://www.rijsel.com","5255","#271 of 5,255 Restaurants in Amsterdam","298"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/35/52/56/our-restaurant-on-the.jpg","RESTAURANT","Restaurant Johannes","102","$$$$","restaurant","4.5","+31 20 626 9503","Herengracht 413H, 1017 BP Amsterdam The Netherlands","info@restaurantjohannes.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d5971541-Reviews-Restaurant_Johannes-Amsterdam_North_Holland_Province.html","http://www.restaurantjohannes.nl","3991","#102 of 6,342 places to eat in Amsterdam","1406"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/c9/7d/dd/caption.jpg","RESTAURANT","Troef","2073","$$$$","restaurant","4.5","+31 6 29827120","Schollenbrugstraat 8, 1091 EX Amsterdam The Netherlands","info@troefamsterdam.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d26657264-Reviews-Troef-Amsterdam_North_Holland_Province.html","https://troefamsterdam.nl/","3991","#2,073 of 6,342 places to eat in Amsterdam","12"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/17/6e/4f/50/summer.jpg","RESTAURANT","Rakang","157","$$ - $$$","restaurant","4.5","+31 20 627 5012","Elandsgracht 29-31, 1016 TM Amsterdam The Netherlands","info@rakang.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d696996-Reviews-Rakang-Amsterdam_North_Holland_Province.html","http://www.rakang.nl","5255","#157 of 5,255 Restaurants in Amsterdam","563"
"https://media-cdn.tripadvisor.com/media/photo-s/02/e9/48/2c/st-jame-s-gate-irish.jpg","RESTAURANT","St James's Gate Irish Pub","425","$$ - $$$","restaurant","4","+31 20 422 6886","Rembrandtplein 10, 1017 CV Amsterdam The Netherlands","niceirishpub@gmail.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d2206986-Reviews-St_James_s_Gate_Irish_Pub-Amsterdam_North_Holland_Province.html","http://www.stjamesgate.nl","5255","#425 of 5,255 Restaurants in Amsterdam","906"
"https://media-cdn.tripadvisor.com/media/photo-o/03/d4/18/d6/kilimanjaro.jpg","RESTAURANT","Kilimanjaro","580","$$ - $$$","restaurant","4.5","+31 20 622 3485","Rapenburgerplein 6, 1011 VB Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d1988189-Reviews-Kilimanjaro-Amsterdam_North_Holland_Province.html","http://kilimanjarotakemeaway.com/","5255","#580 of 5,255 Restaurants in Amsterdam","143"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/28/ed/8f/2a/mondi-caribbean-night.jpg","RESTAURANT","Mondi Amsterdam South Caribbean Cuisine","849","$$$$","restaurant","4","+31 20 575 1111","Roelof Hartstraat 1, 1071 VE Amsterdam The Netherlands","amsterdam.south@mondirestaurant.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d23383414-Reviews-Mondi_Amsterdam_South_Caribbean_Cuisine-Amsterdam_North_Holland_Province.html","http://www.mondirestaurant.com/mondi-amsterdam-south/","3991","#849 of 6,342 places to eat in Amsterdam","147"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/29/e0/d8/0b/herengracht-319-proeflokaal.jpg","RESTAURANT","Proeflokaal A. van Wees","250","$$ - $$$","restaurant","4.5","+31 20 625 4334","Herengracht 319, 1016 AV Amsterdam The Netherlands","jenever@proeflokaalvanwees.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d753101-Reviews-Proeflokaal_A_van_Wees-Amsterdam_North_Holland_Province.html","https://www.facebook.com/proeflokaalvanwees","5255","#250 of 5,255 Restaurants in Amsterdam","582"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/19/90/08/29/een-van-onze-heerlijke.jpg","RESTAURANT","Brasserie Keyzer","1338","$$ - $$$","restaurant","3.5","+31 20 675 1866","Van Baerlestraat 96/4, 1071 BA Amsterdam The Netherlands","info@brasseriekeyzer.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1536872-Reviews-Brasserie_Keyzer-Amsterdam_North_Holland_Province.html","http://www.brasseriekeyzer.nl","3991","#1,338 of 6,342 places to eat in Amsterdam","649"
"https://media-cdn.tripadvisor.com/media/photo-o/08/1a/d0/37/incanto.jpg","RESTAURANT","Incanto","223","$$$$","restaurant","4.5","+31 20 423 3681","Amstel 2, 1017 AA Amsterdam The Netherlands","info@restaurant-incanto.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d811350-Reviews-Incanto-Amsterdam_North_Holland_Province.html","http://www.restaurant-incanto.nl","5255","#223 of 5,255 Restaurants in Amsterdam","656"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/15/4f/6e/0f/2-chicken-additional.jpg","RESTAURANT","Franggo","827","$","restaurant","4.5","+31 20 303 1046","Eerste Sweelinckstraat 9h Next to the Albert Cuypmarkt, 1073 CK Amsterdam The Netherlands","info@franggo.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d12606394-Reviews-Franggo-Amsterdam_North_Holland_Province.html","http://www.franggo.nl","3991","#827 of 6,342 places to eat in Amsterdam","101"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/fb/a2/20/lunchcafe-waterloo.jpg","RESTAURANT","Lunchcafe Waterloo","220","$","restaurant","4.5","+31 6 51741015","Waterlooplein 181, 1011 PG Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d5785904-Reviews-Lunchcafe_Waterloo-Amsterdam_North_Holland_Province.html","http://www.facebook.com/lunchcafewaterloo","3991","#220 of 6,342 places to eat in Amsterdam","242"
"https://media-cdn.tripadvisor.com/media/photo-o/1b/16/62/63/entrance.jpg","RESTAURANT","De Struisvogel","82","$$ - $$$","restaurant","4.5","+31 20 423 3817","Keizergracht 312, 1016 EX Amsterdam The Netherlands","info@restaurantdestruisvogel.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2082910-Reviews-De_Struisvogel-Amsterdam_North_Holland_Province.html","https://www.facebook.com/p/Restaurant-De-Struisvogel-100063501943586/","5255","#82 of 5,255 Restaurants in Amsterdam","736"
"https://media-cdn.tripadvisor.com/media/photo-o/04/8a/a8/de/the-old-bell.jpg","RESTAURANT","The Old Bell","377","$$ - $$$","restaurant","4","+31 20 620 4135","Rembrandtplein 46, 1017 CV Amsterdam The Netherlands","the@oldbell.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d3331281-Reviews-The_Old_Bell-Amsterdam_North_Holland_Province.html","http://www.oldbell.nl","3991","#377 of 6,342 places to eat in Amsterdam","522"
"https://media-cdn.tripadvisor.com/media/photo-o/0c/93/70/a2/rijsttafel.jpg","RESTAURANT","Restaurant Blauw Amsterdam","319","$$ - $$$","restaurant","4.5","+31 20 675 5000","Amstelveenseweg 158-160, 1075 XN Amsterdam The Netherlands","info@restaurantblauw.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1986573-Reviews-Restaurant_Blauw_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.restaurantblauw.nl/","5255","#319 of 5,255 Restaurants in Amsterdam","1398"
"https://media-cdn.tripadvisor.com/media/photo-o/06/71/82/a8/impression-of-ramen-ya.jpg","RESTAURANT","Ramen-Ya Amsterdam","413","$$ - $$$","restaurant","4","+31 20 210 3033","Oudezijds Voorburgwal 236, 1012 GK Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d6969775-Reviews-Ramen_Ya_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.ramen-ya.nl","3991","#413 of 6,342 places to eat in Amsterdam","951"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/17/bc/2d/57/risotto-with-parsnip.jpg","RESTAURANT","Bussia","138","$$$$","restaurant","4.5","+31 20 627 8794","Reestraat 28-32, 1016 DN Amsterdam The Netherlands","info@bussia.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1229275-Reviews-Bussia-Amsterdam_North_Holland_Province.html","http://www.bussia.nl/","3991","#138 of 6,342 places to eat in Amsterdam","1250"
"https://media-cdn.tripadvisor.com/media/photo-o/0e/0d/eb/8f/oriental-city-by-night.jpg","RESTAURANT","Oriental City","899","$$ - $$$","restaurant","3.5","+31 20 626 8352","Oudezijds Voorburgwal 177/179 Oude Doelenstraat 1 - Near Damsquare, 1012 EV Amsterdam The Netherlands","info@oriental-city.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d1076655-Reviews-Oriental_City-Amsterdam_North_Holland_Province.html","http://www.oriental-city.com/","5255","#899 of 5,255 Restaurants in Amsterdam","1245"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/3c/7d/12/caption.jpg","RESTAURANT","Vicio Il Mastro Pastaio - Italian Restaurant & Sicilian Experience","620","$$ - $$$","restaurant","4.5","+31 6 58738871","Bilderdijkstraat 192 Hs, 1053 LE Amsterdam The Netherlands","vicio.pastaio@gmail.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d15590757-Reviews-Vicio_Il_Mastro_Pastaio_Italian_Restaurant_Sicilian_Experience-Amsterdam_North_H.html","http://vicioilmastropastaio.com/","3991","#620 of 6,342 places to eat in Amsterdam","80"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/29/00/64/67/lunch-and-dinner.jpg","RESTAURANT","Namche","10","$$ - $$$","restaurant","5","+31 20 779 0314","Lange Leidsedwarsstraat 91, 1017 NH Amsterdam The Netherlands","info@namche.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d25407635-Reviews-Namche-Amsterdam_North_Holland_Province.html","http://www.namche.nl","5255","#10 of 5,255 Restaurants in Amsterdam","221"
"https://media-cdn.tripadvisor.com/media/photo-o/0b/e4/87/ef/the-white-room.jpg","RESTAURANT","The White Room","172","$$$$","restaurant","4.5","+31 20 554 9454","Dam 9 NH Collection Amsterdam Grand Hotel Krasnapolsky, 1012 JS Amsterdam The Netherlands","info@restaurantthewhiteroom.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d10452503-Reviews-The_White_Room-Amsterdam_North_Holland_Province.html","http://www.restaurantthewhiteroom.com/","3991","#172 of 6,342 places to eat in Amsterdam","293"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/d5/91/2e/photo1jpg.jpg","RESTAURANT","TOZI Amsterdam","1462","$$ - $$$","restaurant","4","+31 20 573 7100","Koninginneweg 34, 1075 CZ Amsterdam The Netherlands","info@toziamsterdam.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d19313405-Reviews-TOZI_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.toziamsterdam.com/","3991","#1,462 of 6,342 places to eat in Amsterdam","76"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/28/5f/1a/43/restaurant.jpg","RESTAURANT","Bunk Restaurant Amsterdam","863","$$ - $$$","restaurant","4.5","+31 88 696 9869","Hagedoornplein 2, 1031 BV Amsterdam The Netherlands","restaurant.ams@wearebunk.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d17462092-Reviews-Bunk_Restaurant_Amsterdam-Amsterdam_North_Holland_Province.html","http://wearebunk.com/amsterdam/restaurant","5255","#863 of 5,255 Restaurants in Amsterdam","47"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/06/b8/2a/sala-dietro.jpg","RESTAURANT","Insieme Ristorante","999","$$ - $$$","restaurant","4.5","+31 20 675 7808","Scheldestraat 23, 1078 GD Amsterdam The Netherlands","info@insiemerestaurant.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d7702475-Reviews-Insieme_Ristorante-Amsterdam_North_Holland_Province.html","http://www.insiemerestaurant.nl/","5255","#999 of 5,255 Restaurants in Amsterdam","53"
"https://media-cdn.tripadvisor.com/media/photo-s/02/b0/1a/7a/filename-picture-handtekening.jpg","RESTAURANT","Cau","260","$$ - $$$","restaurant","4","+31 20 623 9632","Damstraat 5, 1012 JL Amsterdam The Netherlands","amsterdam@caurestaurants.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d1052661-Reviews-Cau-Amsterdam_North_Holland_Province.html","http://www.caurestaurants.com","5255","#260 of 5,255 Restaurants in Amsterdam","3287"
"https://media-cdn.tripadvisor.com/media/photo-s/02/f9/17/fd/la-casona.jpg","RESTAURANT","La Casona","93","$$ - $$$","restaurant","4.5","+31 20 786 0418","Utrechtsestraat 42, 1017 VP Amsterdam The Netherlands","lacasona@hotmail.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d3568504-Reviews-La_Casona-Amsterdam_North_Holland_Province.html","http://www.lacasonarestaurant.nl/","3991","#93 of 6,342 places to eat in Amsterdam","343"
"https://media-cdn.tripadvisor.com/media/photo-o/0e/5a/64/77/restaurant-freud.jpg","RESTAURANT","Restaurant Freud","410","$$ - $$$","restaurant","4.5","+31 20 688 5548","Spaarndammerstraat 424, 1013 SZ Amsterdam The Netherlands","info@restaurantfreud.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2437465-Reviews-Restaurant_Freud-Amsterdam_North_Holland_Province.html","http://www.restaurantfreud.nl/","5255","#410 of 5,255 Restaurants in Amsterdam","127"
"https://media-cdn.tripadvisor.com/media/photo-o/0d/09/dc/23/kapitein-zeppos.jpg","RESTAURANT","Kapitein Zeppos","378","$$ - $$$","restaurant","4","+31 20 624 2057","Gebed Zonder End 5, 1012 HS Amsterdam The Netherlands","kapitein@zeppos.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2416173-Reviews-Kapitein_Zeppos-Amsterdam_North_Holland_Province.html","http://www.zeppos.nl","3991","#378 of 6,342 places to eat in Amsterdam","361"
